,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
14445,2020/05/02,03:22,-0.7211489999999999,-0.212662,51.6295,9.81,8.635,7.735,86.9,1.2,17.02,818.8539999999999,0.0,0.0,0.0,0,57.43,1.003
14446,2020/10/21,11:18,522.298,299.125,171.4183,16.37,8.127,0.527,34.09,2.2,115.4,812.035,0.0,0.0,0.2137,8,63.76,0.1689999999999999
14447,2020/01/15,11:11,506.003,976.528,164.45106,2.82,-1.368,-7.568,42.97,1.2,35.61,817.643,0.0,0.0,0.2235,0,125.81,0.315
14448,2020/03/30,23:57,-0.579743,-0.494547,357.20335,3.5410000000000004,-0.4429999999999999,-5.742999999999999,47.83,2.2,284.0,817.673,0.0,0.0,0.0,0,69.86,0.7070000000000001
14449,2020/03/28,23:13,-0.8197479999999999,0.0544,341.32311,3.154,-2.229,-12.129,27.98,6.45,265.0,816.304,5.587999999999999,0.0,0.0,2,27.63,0.799
14450,2020/07/29,04:19,-1.29424,-0.232071,58.34625,19.19,11.375,5.675,41.12,4.2,287.9,817.711,0.0,0.0,0.0,0,150.51,0.033
14451,2020/07/25,05:57,144.276,597.106,73.25625,20.48,14.061,10.261,51.88,2.95,282.4,818.677,0.0,0.0,0.2926,0,15.22,0.858
14452,2020/09/12,17:04,179.888,659.4889999999999,264.38032000000004,24.26,10.626,-1.574,17.69,1.7,91.6,819.9639999999999,0.0,0.0,0.2427,6,106.08,0.062
14453,2020/11/18,08:47,154.822,30.9099,135.85376000000002,14.96,5.362,-5.738,22.15,0.0,0.0,815.039,0.0,0.0,0.2168,1,84.2,0.048
14454,2020/03/12,17:05,56.839,-0.262111,257.23869,4.258,1.452,-1.848,63.27,4.45,24.02,815.8739999999999,0.0,0.0,0.1683,0,135.32,0.77
14455,2020/04/06,19:02,-1.21899,-0.435181,284.88574,16.55,4.612,-12.288,11.22,1.45,304.1,811.559,0.0,0.0,0.0,7,76.89,0.867
14456,2020/01/10,21:34,-0.728703,-0.2324409999999999,287.02482000000003,-9.27,-10.042,-11.942,78.75,0.0,0.0,815.824,0.0,0.0,0.0,8,136.24,0.3329999999999999
14457,2020/07/22,20:10,-1.42537,-0.197502,305.17697000000004,22.79,13.47,7.47,37.3,3.2,294.5,817.5039999999999,0.0,0.0,0.0,0,88.06,0.659
14458,2020/04/06,17:13,254.763,721.8439999999999,267.38512000000003,20.27,6.291,-12.909,8.4,3.45,255.9,810.345,0.0,0.0,0.2134,0,144.06,1.009
14459,2020/07/31,10:45,931.284,959.341,134.85485,25.76,14.357,7.057,30.35,3.45,28.86,823.9739999999999,0.0,0.0,0.1634,1,105.5,0.226
14460,2020/10/10,21:30,-2.01342,-0.390069,307.37661,17.36,6.55,-5.25,19.82,2.2,279.8,810.58,0.0,0.0,0.0,0,105.68,-0.254
14461,2020/08/04,16:45,447.571,648.057,270.64071,30.37,16.334,8.134,24.98,3.45,33.92,817.7439999999999,0.0,0.0,0.2217,0,66.59,0.148
14462,2020/07/16,09:23,782.028,859.758,105.71743,28.36,16.35,9.58,30.93,2.95,123.8,819.4680000000001,0.0,0.0,0.1876,0,76.61,1.144
14463,2020/02/12,17:42,0.372012,-0.8259040000000001,254.33765,-4.52,-4.831,-5.331,93.3,1.2,17.77,815.163,0.508,1.0,0.0,0,96.81,21.12
14464,2020/02/06,09:49,229.811,11.7308,140.8484,0.848,-3.498,-11.398,35.25,3.7,300.7,803.671,0.0,0.0,0.782,4,91.25,8.12
14465,2020/12/19,22:44,-1.09579,-0.044439,310.53835,2.523,-2.255,-10.355,34.32,5.7,289.2,818.659,0.0,0.0,0.0,8,112.79,0.208
14466,2020/03/28,13:00,911.242,1064.16,202.24116,5.917999999999999,-0.579,-11.079,25.34,8.2,268.8,812.048,5.587999999999999,0.0,0.183,6,62.0,1.043
14467,2020/01/05,03:12,-1.02285,-0.197819,80.6897,5.789,-0.7140000000000001,-11.714,24.15,1.95,324.2,822.456,0.0,0.0,0.0,0,105.19,0.461
14468,2020/08/06,18:23,31.7209,1.6936099999999998,285.21895,26.49,14.317,6.517,28.01,2.45,123.7,815.028,0.0,0.0,0.1049,3,47.29,-0.132
14469,2020/11/27,15:26,169.05900000000003,734.4010000000001,230.36984,4.578,0.1009999999999999,-5.799,44.25,1.7,135.7,819.5419999999999,0.0,0.0,0.4941,4,119.77,6.41
14470,2020/04/17,00:20,-0.737784,0.929811,6.29188,-9.92,-10.218,-10.818,92.3,1.7,287.0,818.6,0.0,0.0,0.0,0,125.12,12.81
14471,2020/03/18,18:01,4.43975,-0.197818,268.46589,11.87,6.447,1.257,48.11,5.2,21.26,807.245,0.0,0.0,0.0,1,140.09,0.826
14472,2020/10/11,16:55,58.4554,397.63,255.86468,9.84,2.605,-6.595,28.8,7.7,301.9,816.578,0.0,0.0,0.2077,7,152.0,-0.2239999999999999
14473,2020/08/23,06:39,147.681,202.407,86.97310999999999,22.89,9.848,-2.452,17.85,1.2,279.0,820.211,0.0,0.0,0.2603,0,121.24,-0.295
14474,2020/10/15,04:58,-1.28442,-0.3110719999999999,89.1168,1.622,-0.072,-2.072,74.88,0.0,0.0,822.077,0.0,0.0,0.0,1,150.19,-0.216
14475,2020/04/24,06:03,84.0751,1.18695,80.49178,3.013,2.337,1.537,90.0,1.2,292.1,816.857,0.0,0.0,0.1829,0,75.76,1.169
14476,2020/02/01,10:26,566.69,591.27,150.55742,14.49,3.597,-12.803,12.22,10.7,273.4,818.8710000000001,0.0,0.0,0.2174,0,108.35,0.506
14477,2020/11/04,10:03,511.403,904.227,151.67718,21.76,9.825,-1.165,21.29,2.95,100.9,821.947,0.0,0.0,0.2146,3,61.73,-0.059
14478,2020/09/14,16:39,236.006,550.798,259.72743,28.45,11.956,-2.704,12.57,2.45,99.1,822.335,0.0,0.0,0.2053,0,120.8,0.203
14479,2020/10/22,08:22,27.9129,0.478955,125.80639,0.973,0.973,0.973,100.0,0.95,29.83,813.058,0.0,0.0,0.2016,0,89.44,-0.087
14480,2020/03/27,15:03,58.6282,0.5934550000000001,239.18139,2.177,0.924,-0.5760000000000001,81.5,2.7,21.1,805.107,0.0,0.0,0.1631,0,127.62,0.8640000000000001
14481,2020/02/26,10:39,689.655,1018.47,150.30127,0.3379999999999999,-4.498,-15.698,24.68,3.95,127.7,821.913,0.0,0.0,0.2387,7,131.15,3.926
14482,2020/03/05,06:54,25.1793,0.27695,101.13194,-2.612,-3.454,-4.754,83.4,1.95,162.4,825.326,0.0,0.0,0.1682,1,82.19,0.708
14483,2020/04/01,21:21,-0.704045,-0.454976,310.20397,7.559,4.6930000000000005,1.893,67.27,6.7,20.61,808.71,0.0,0.0,0.0,0,108.49,0.823
14484,2020/01/10,14:17,286.747,291.703,212.07054,-1.3969999999999998,-4.619,-10.619000000000002,45.13,3.95,76.48,815.9780000000001,0.0,0.0,0.2305,0,10.2,0.51
14485,2020/09/24,04:47,-1.5486799999999998,-0.197505,79.93256,18.31,7.724,-3.076,22.46,4.2,281.6,819.038,0.0,0.0,0.0,4,101.11,-0.251
14486,2020/11/19,01:43,-1.48875,0.0,59.77466,13.6,4.309,-7.381,20.98,0.0,0.0,812.2610000000001,0.0,0.0,0.0,7,118.61,0.1939999999999999
14487,2020/01/26,21:36,-0.951763,-0.19782,290.41595,5.974,0.05,-8.45,31.88,0.7,281.4,814.201,0.0,0.0,0.0,0,69.41,0.357
14488,2020/08/17,15:16,578.274,599.274,251.30076,33.18,15.736,4.136,16.16,3.7,34.09,823.587,0.0,0.0,0.21,0,110.11,-0.06
14489,2020/10/21,00:03,-1.38952,-0.355513,8.96251,5.433,2.412,-0.988,62.61,2.45,287.8,816.573,0.0,0.0,0.0,0,110.54,-0.067
14490,2020/05/29,04:24,0.134259,-0.069127,58.496030000000005,11.74,10.772,10.172,90.1,0.0,0.0,822.681,0.0,0.0,0.0,0,134.23,1.067
14491,2020/03/29,13:12,808.047,465.477,207.09479,11.23,2.803,-8.597000000000001,22.04,0.95,129.7,816.432,0.0,0.0,0.1801,0,158.89,1.172
14492,2020/03/11,03:16,-1.02978,-0.356072,61.36759,8.78,1.511,-8.988999999999999,25.09,8.45,262.2,817.3539999999999,0.0,0.0,0.0,0,26.05,0.6709999999999999
14493,2020/07/28,19:39,-1.16078,-0.024689,298.92892,19.57,14.728,12.028,61.72,1.2,282.3,820.102,3.048,0.0,0.0,0,67.24,0.156
14494,2020/02/15,21:35,-0.6829430000000001,-0.672589,296.43885,-2.256,-4.063,-7.063,66.34,2.2,299.1,813.943,0.0,0.0,0.0,0,11.04,12.75
14495,2020/03/12,23:53,-0.6143310000000001,-0.296726,352.92656,-0.076,-1.385,-3.085,77.81,2.95,26.98,817.207,0.0,0.0,0.0,0,29.34,0.7879999999999999
14496,2020/04/01,00:21,-0.822593,-0.331343,5.84989,8.77,2.124,-6.276,31.82,2.7,296.6,810.997,0.0,0.0,0.0,7,128.56,0.795
14497,2020/04/18,01:18,-0.824464,0.103861,23.92297,5.113,-0.843,-10.243,28.88,1.95,288.4,812.378,0.0,0.0,0.0,0,53.18,2.507
14498,2020/10/31,07:49,211.265,784.493,121.68609,13.78,4.381,-7.619,20.31,0.7,96.8,819.0169999999999,0.0,0.0,0.259,0,16.93,-0.364
14499,2020/04/07,11:47,946.511,1017.41,172.80893,20.04,7.236000000000001,-7.463999999999999,13.84,2.45,117.7,815.0269999999999,0.0,0.0,0.1743,0,87.03,1.147
14500,2020/06/27,18:50,134.941,435.12,295.04723,27.65,13.045,1.975,19.02,0.0,0.0,811.727,0.0,0.0,0.1895,8,85.37,0.866
14501,2020/06/01,12:32,257.414,0.23701,204.42593,28.8,13.358,1.658,17.39,2.45,134.5,818.4169999999999,0.0,0.0,0.1387,0,102.4,1.0490000000000002
14502,2020/01/31,14:39,353.085,426.806,218.01532000000003,9.97,1.007,-14.793,13.71,6.7,290.0,817.7769999999999,0.254,0.0,0.2283,7,100.64,0.515
14503,2020/07/10,04:18,-1.27333,-0.320947,55.88166,19.31,9.835,1.835,31.13,2.2,276.9,819.802,0.0,0.0,0.0,4,41.29,0.591
14504,2020/05/28,07:43,554.9830000000001,847.535,88.6082,15.93,12.281,9.981,67.75,1.7,71.57,823.9680000000001,0.0,0.0,0.1969,0,125.73,0.925
14505,2020/03/30,19:56,-0.864024,-0.296728,291.90975,6.502000000000001,0.927,-6.573,36.21,1.7,295.5,818.1260000000001,0.0,0.0,0.0,8,45.24,0.907
14506,2020/04/24,01:33,-0.599305,-0.113751,27.59223,4.707,4.399,4.199,96.5,3.45,53.03,813.931,0.0,0.0,0.0,2,61.87,1.068
14507,2020/04/15,11:25,402.485,2.18114,162.63237,8.42,1.071,-9.529,24.51,2.45,105.7,811.961,0.0,0.0,0.1784,1,114.12,1.075
14508,2020/04/05,21:39,-1.07423,-0.158248,315.87413,11.04,2.974,-7.426,24.73,4.7,287.5,810.462,0.0,0.0,0.0,0,164.15,0.8690000000000001
14509,2020/07/29,15:14,780.8860000000001,905.898,255.98366,30.61,13.336,-0.564,13.27,5.95,300.0,816.187,0.0,0.0,0.1969,7,108.97,0.361
14510,2020/01/30,09:59,351.395,227.46,144.43185,1.913,-1.94,-7.74,45.16,3.45,19.26,813.175,0.0,0.0,0.2106,0,63.19,0.2689999999999999
14511,2020/10/27,04:04,-0.966179,0.39996,84.08396,-6.6610000000000005,-8.501,-13.101,56.41,3.7,269.9,817.81,0.0,0.0,0.0,1,76.76,8.81
14512,2020/07/31,09:11,743.28,925.846,106.77438,24.39,15.137,9.737,39.5,2.2,43.23,824.612,0.0,0.0,0.1841,4,108.52,-0.077
14513,2020/01/27,01:14,-0.816377,-0.905023,36.102540000000005,4.041,-0.252,-5.952000000000001,45.35,0.95,43.83,813.176,0.0,0.0,0.0,7,106.99,0.207
14514,2020/08/15,10:03,796.959,798.655,125.54076,27.7,13.425999999999998,2.846,20.18,2.7,118.7,822.279,0.0,0.0,0.1862,7,150.79,-0.171
14515,2020/01/20,03:22,-0.950368,-0.009891,78.64976999999999,0.7,-4.769,-19.269,17.16,2.7,278.6,825.317,0.0,0.0,0.0,1,12.67,0.127
14516,2020/10/14,23:56,-1.17713,-0.296259,4.58861,4.728,2.421,-0.179,70.32,3.95,168.9,821.175,0.0,0.0,0.0,0,68.24,-0.24
14517,2020/12/09,03:29,-1.6048,-0.281448,86.33466,10.47,0.284,-23.316,5.867999999999999,5.2,292.6,821.345,0.0,0.0,0.0,0,169.02,0.121
14518,2020/11/23,23:26,-1.24554,-0.0246879999999999,344.9185,4.31,0.877,-3.123,56.64,2.2,298.3,808.847,0.0,0.0,0.0,0,69.14,0.085
14519,2020/05/15,21:58,-1.14237,-0.098912,328.88931,9.18,9.141,9.061,99.2,1.2,129.1,816.097,23.62,1.0,0.0,0,119.04,0.996
14520,2020/06/02,09:02,829.138,854.069,101.58493,27.75,14.06,4.58,22.74,3.7,70.13,820.298,0.0,0.0,0.1776,8,64.83,1.0490000000000002
14521,2020/08/28,19:31,-1.31416,0.197506,291.69619,16.16,14.819,14.119000000000002,87.7,0.0,0.0,821.796,2.032,1.0,0.0,8,69.29,0.062
14522,2020/04/09,09:23,723.9910000000001,950.164,120.99264,6.8260000000000005,2.988,-1.3119999999999998,55.35,5.95,50.69,820.779,0.0,0.0,0.1895,0,65.93,1.256
14523,2020/09/20,23:08,-1.48993,-0.197497,342.63932,18.26,10.539,4.549,40.29,3.95,269.4,820.799,0.0,0.0,0.0,0,44.51,-0.038
14524,2020/11/11,21:43,-1.32685,0.182695,300.9563,-0.784,-4.0680000000000005,-10.068,45.05,1.95,276.6,812.66,0.0,0.0,0.0,8,28.02,0.032
14525,2020/06/20,01:34,-1.1048,-0.197506,22.88428,11.37,7.196000000000001,3.4960000000000004,58.34,0.95,256.2,818.684,0.0,0.0,0.0,7,64.45,1.022
14526,2020/12/21,04:38,-1.51834,0.19257,96.81015,7.906000000000001,2.786,-3.214,43.83,1.95,235.0,817.0160000000001,0.0,0.0,0.0,3,44.72,0.289
14527,2020/11/20,10:11,463.11300000000006,864.563,154.87678,7.291,1.189,-7.011,33.02,2.7,129.6,826.441,0.0,0.0,0.2377,1,127.06,0.223
14528,2020/03/10,08:22,381.543,818.625,115.26774,10.42,3.694,-4.206,34.01,2.7,120.3,819.36,0.0,0.0,0.2065,7,103.96,0.5479999999999999
14529,2020/12/29,08:23,242.248,5.234,130.34306,-5.966,-6.082999999999999,-6.283,97.3,5.95,12.08,808.216,0.0,1.0,0.7484,0,116.23,4.734
14530,2020/08/16,04:51,-1.49074,-0.2616949999999999,67.79593,20.73,8.879,-2.721,19.91,3.45,285.3,823.561,0.0,0.0,0.0,0,28.76,-0.314
14531,2020/02/13,02:49,-0.774157,0.573681,63.10009,-9.69,-10.022,-10.822,90.4,0.95,292.9,814.018,0.0,0.0,0.0,0,78.9,21.07
14532,2020/02/28,16:23,255.366,800.992,245.59416,14.03,3.742,-11.148,14.62,2.45,166.0,820.8839999999999,0.0,0.0,0.198,4,71.95,0.82
14533,2020/06/26,00:18,-0.995456,0.0,3.69193,17.22,13.007,10.507,64.65,2.2,27.47,821.737,0.0,0.0,0.0,0,131.2,1.058
14534,2020/03/10,16:28,284.775,821.2189999999999,250.12467,13.74,4.619,-6.481,22.48,11.95,270.7,817.462,0.0,0.0,0.2118,6,26.31,0.877
14535,2020/06/02,11:58,406.763,0.51846,179.34771999999998,27.04,13.407,3.507,21.98,6.45,61.05,821.065,0.0,0.0,0.17,4,14.29,1.024
14536,2020/08/11,14:03,949.848,916.861,234.24101,33.58,13.578,-3.322,8.91,4.45,297.7,815.933,0.0,0.0,0.1761,0,99.13,-0.049
14537,2020/02/04,22:42,-0.6110760000000001,-1.57763,312.96024,-12.59,-13.015,-14.115,87.0,0.95,146.7,813.803,0.762,0.95,0.0,2,58.04,16.23
14538,2020/03/06,16:49,145.599,413.237,252.46595,17.07,5.365,-10.035,13.29,0.95,28.15,819.174,0.0,0.0,0.1846,8,131.28,0.685
14539,2020/04/13,09:35,241.296,1.13759,123.01758,-6.106,-7.354,-9.854,72.02,0.7,0.372,816.4760000000001,0.0,1.0,0.8379,7,101.63,8.22
14540,2020/07/24,04:59,6.932189999999999,42.7844,64.16105,20.49,13.38,8.98,47.57,0.0,0.0,817.122,0.0,0.0,0.0,0,130.03,0.737
14541,2020/08/15,13:46,780.547,635.1,227.49464,30.89,14.572,2.972,16.94,4.2,43.85,821.137,0.0,0.0,0.1969,6,26.37,0.285
14542,2020/10/06,14:29,523.368,797.1060000000001,228.81567,28.47,10.342,-9.958,6.705,2.45,75.61,819.368,0.0,0.0,0.2291,8,100.95,0.067
14543,2020/04/24,13:08,63.5415,-0.618206,214.71267000000003,10.71,5.272,-0.428,45.79,5.7,55.78,817.291,0.0,0.0,0.1884,0,32.58,1.154
14544,2020/10/02,01:51,-1.56519,-0.133315,45.17566,13.99,4.852,-5.948,23.16,1.2,281.5,821.297,0.0,0.0,0.0,7,156.63,-0.423
14545,2020/11/19,06:03,-1.28814,-0.162943,107.85026,6.276,1.033,-5.767,39.43,0.95,1.586,814.0310000000001,0.0,0.0,0.0,0,151.76,0.297
14546,2020/05/09,18:35,5.24488,-0.143424,289.56902,9.37,4.414,-0.986,47.83,3.45,61.39,823.553,0.0,0.0,0.2068,0,101.88,1.004
14547,2020/08/05,09:33,723.6619999999999,736.941,113.49877,26.07,16.474,11.374,39.87,2.7,122.1,818.847,0.0,0.0,0.1892,0,37.44,0.0579999999999999
14548,2020/05/19,04:41,1.94532,-0.251823,62.721540000000005,13.13,9.779,7.379,68.07,0.0,0.0,814.613,0.0,0.0,0.0,3,133.69,0.932
14549,2020/02/23,14:05,418.091,103.311,213.67306,4.663,2.069,-0.931,66.38,1.7,20.18,814.3480000000001,1.524,1.0,0.2849,0,147.5,6.04
14550,2020/07/13,15:48,159.086,1.17021,265.94321,31.7,15.445,4.945,18.59,4.45,95.7,812.7,0.0,0.0,0.1807,0,100.32,0.81
14551,2020/09/16,22:20,-1.35709,-0.18763,326.65844,15.04,8.726,3.3360000000000003,45.39,1.95,281.9,824.873,0.0,0.0,0.0,0,68.97,-0.077
14552,2020/03/03,15:04,433.206,728.039,230.83751,13.05,3.602,-9.198,18.54,7.2,270.4,811.745,0.0,0.0,0.2016,0,42.5,0.804
14553,2020/10/31,13:46,495.648,878.405,214.04656,13.08,5.716,-1.984,34.41,4.45,53.59,823.2389999999999,0.0,0.0,0.2277,4,127.45,0.51
14554,2020/07/21,03:11,-1.16519,-0.197506,44.58203,17.53,13.916,11.826,69.2,3.7,30.72,819.64,0.0,0.0,0.0,0,123.54,0.669
14555,2020/10/31,18:41,-1.70439,-0.266633,267.48459,7.48,2.391,-3.609,43.64,0.0,0.0,826.533,0.0,0.0,0.0,3,39.84,0.129
14556,2020/01/13,01:11,-0.916657,0.59346,40.46637,-3.443,-6.752000000000001,-14.552,37.49,2.45,290.2,810.1210000000001,0.0,0.0,0.0,0,165.49,0.1689999999999999
14557,2020/08/26,06:21,56.8589,36.5727,85.10044,23.63,12.535,4.635,29.14,2.95,284.0,817.222,0.0,0.0,0.207,0,66.76,-0.2789999999999999
14558,2020/09/12,14:57,604.53,934.399,240.46421,24.99,10.802,-2.068,16.25,3.95,119.2,819.2189999999999,0.0,0.0,0.2051,7,127.07,0.5429999999999999
14559,2020/05/25,10:41,332.736,25.1133,133.03474,13.53,7.215,1.415,43.64,4.2,96.5,819.0830000000001,0.508,0.0,0.1514,7,10.88,1.159
14560,2020/02/06,06:27,-0.640273,0.128583,104.05288,-1.29,-5.012,-12.412,38.06,5.95,272.8,802.8539999999999,0.0,0.0,0.0,8,55.05,8.15
14561,2020/11/17,00:12,-1.44669,-0.375266,17.24457,8.62,2.042,-6.558,31.37,2.7,287.2,824.459,0.0,0.0,0.0,0,134.64,0.052
14562,2020/03/25,09:55,593.805,601.256,133.08421,14.52,5.195,-5.605,23.05,4.95,119.0,808.9,0.0,0.0,0.1748,0,57.42,1.053
14563,2020/11/12,15:18,228.942,799.5319999999999,231.72527,6.085,-0.513,-11.413,24.31,2.95,133.8,815.778,0.0,0.0,0.2648,4,62.94,0.518
14564,2020/06/10,15:35,880.3580000000001,943.35,266.38129,23.43,10.799,-0.1009999999999999,21.01,5.7,104.1,821.355,0.0,0.0,0.1996,3,19.39,1.236
14565,2020/08/01,06:33,235.048,666.492,80.03192,18.29,11.032,5.732,43.67,3.45,280.1,823.67,0.254,0.0,0.2543,0,33.18,-0.124
14566,2020/05/04,02:39,-0.76251,-0.494562,42.39095,9.24,6.988,5.088,75.22,1.7,64.69,815.3710000000001,0.0,0.0,0.0,0,149.19,1.068
14567,2020/10/21,17:27,1.21353,-0.3950059999999999,258.5405,16.85,7.263999999999999,-2.426,26.01,0.7,274.9,809.559,0.0,0.0,0.0,0,119.07,0.158
14568,2020/02/13,02:08,-0.8130029999999999,0.484658,51.35673,-7.802,-8.02,-8.52,93.9,1.2,305.3,814.459,0.0,0.0,0.0,0,67.11,20.97
14569,2020/08/14,02:45,-1.73233,-0.325884,43.16472,22.98,8.611,-7.269,11.76,4.2,282.9,818.461,0.0,0.0,0.0,3,108.03,-0.346
14570,2020/11/10,16:48,6.26699,-0.1481299999999999,247.64525,3.397,-2.053,-11.653,28.71,5.7,295.6,808.702,5.08,0.0,0.0,6,83.49,0.108
14571,2020/03/17,02:13,-0.788446,-0.356072,44.01539,1.659,1.659,1.659,100.0,1.7,86.1,817.8389999999999,0.0,0.0,0.0,6,37.17,0.7859999999999999
14572,2020/10/05,18:43,-2.07658,-0.291317,274.66542000000004,16.79,6.611000000000001,-4.489,21.93,0.95,266.6,822.552,0.0,0.0,0.0,7,168.97,-0.291
14573,2020/05/23,23:43,-0.861758,-0.488831,356.09278,10.84,6.82,3.22,59.26,3.7,69.88,814.472,0.0,0.0,0.0,0,102.48,0.742
14574,2020/12/14,03:39,-1.0268700000000002,0.143193,88.03069,-8.79,-9.231,-10.131,88.8,1.7,321.1,810.4789999999999,0.0,0.0,0.0,0,65.67,3.722
14575,2020/06/29,06:11,100.967,23.5576,72.73899,19.8,10.566,3.276,33.46,2.45,24.08,807.029,0.0,0.0,0.1964,3,48.53,0.76
14576,2020/02/10,20:36,-0.6716810000000001,-0.217603,282.05461,-5.892,-6.065,-6.365,96.0,1.7,19.77,820.7510000000001,0.0,1.0,0.0,7,55.55,19.6
14577,2020/09/16,17:01,99.9834,107.325,262.91639,20.43,11.137,3.937,33.72,0.7,44.39,825.212,0.0,0.0,0.2134,7,121.06,-0.057
14578,2020/10/12,00:23,-1.7906,-0.375263,16.431420000000003,9.47,1.564,-10.236,21.44,2.7,356.4,817.6310000000001,0.0,0.0,0.0,0,72.71,-0.216
14579,2020/09/23,03:11,-1.47558,-0.2073829999999999,61.63992,18.96,9.922,2.422,33.18,5.7,298.1,819.784,0.0,0.0,0.0,3,157.59,-0.163
14580,2020/12/26,11:50,498.59,999.142,177.00721,14.6,3.567,-12.833,12.1,3.7,124.9,810.65,0.0,0.0,0.2353,0,45.02,0.731
14581,2020/06/04,01:04,-1.25754,-0.133317,16.68165,20.64,10.08,0.98,26.96,2.95,30.64,817.561,0.0,0.0,0.0,0,56.67,0.611
14582,2020/04/16,09:00,356.285,1.3403,113.61319,-2.992,-3.107,-3.207,98.2,4.45,16.83,814.097,0.0,1.0,0.9238,0,55.21,15.27
14583,2020/08/22,16:09,379.724,427.753,260.21841,33.73,13.995,-2.005,9.87,2.2,102.8,817.9010000000001,0.0,0.0,0.2388,7,108.54,-0.0139999999999999
14584,2020/04/18,17:40,60.779,18.4376,275.61394,7.824,4.722,1.722,65.26,1.95,265.8,810.784,0.0,0.0,0.1449,0,147.91,1.157
14585,2020/08/16,12:35,912.853,826.53,196.24209,32.12,14.208,0.508,13.24,5.95,110.5,823.595,0.0,0.0,0.1841,1,85.55,0.319
14586,2020/07/30,07:28,424.854,814.9,87.96628,19.39,13.292,9.592,53.07,0.7,53.23,822.6260000000001,0.0,0.0,0.2152,7,53.32,-0.111
14587,2020/04/12,02:25,-0.256032,-0.351109,42.5607,-5.359,-5.702000000000001,-6.202000000000001,93.0,7.95,18.56,809.45,0.0,0.0,0.0,0,70.38,0.7340000000000001
14588,2020/07/21,09:40,812.7560000000001,876.39,110.82738,21.35,15.6,12.52,57.12,2.2,74.25,819.808,0.0,0.0,0.1864,3,22.26,0.904
14589,2020/04/13,09:14,242.854,2.68077,117.70547,-7.015,-8.237,-10.737,72.02,0.7,301.3,816.5939999999999,0.0,1.0,0.8216,2,38.53,7.681
14590,2020/01/03,07:18,2.54721,0.2225469999999999,118.88547,0.2269999999999999,-4.258,-13.758,29.76,6.7,286.8,815.27,0.0,0.0,0.0,6,140.38,0.266
14591,2020/12/19,23:10,-1.21568,-0.143193,324.32217,2.72,-2.225,-10.825,32.45,5.45,296.2,818.655,0.0,0.0,0.0,0,60.94,0.1669999999999999
14592,2020/06/16,10:53,765.885,344.237,133.38121999999998,31.16,13.578,-0.322,13.12,5.45,223.6,813.409,0.0,0.0,0.1719,6,83.67,1.105
14593,2020/04/27,21:19,-0.966365,-0.301682,317.02403,16.8,6.948,-3.252,24.34,1.95,279.7,814.3919999999999,0.0,0.0,0.0,8,54.69,1.013
14594,2020/12/02,01:54,-0.922371,-0.785095,65.24732,-6.468,-7.934,-11.034,66.88,3.2,60.4,824.216,0.0,0.0,0.0,0,90.24,0.242
14595,2020/06/17,07:29,524.036,858.125,84.14588,20.3,10.964,3.764,33.58,0.0,0.0,812.8389999999999,0.0,0.0,0.2141,0,137.22,0.488
14596,2020/03/28,17:13,132.692,439.39,264.22883,5.888,-0.71,-11.61,24.21,5.45,282.7,813.9680000000001,5.587999999999999,0.0,0.2043,8,53.4,0.954
14597,2020/01/09,08:27,149.179,684.898,129.54233,1.211,-3.201,-11.401,34.33,1.2,196.9,808.941,0.0,0.0,0.2769,4,128.54,0.09
14598,2020/01/02,08:06,25.8858,0.519277,126.9196,-0.044,-4.004,-11.604,36.93,1.45,306.6,806.738,0.0,0.0,0.1159,0,79.83,0.241
14599,2020/04/05,22:32,-0.950024,-0.390676,330.31481,10.34,2.643,-7.457000000000001,25.84,3.45,270.6,810.939,0.0,0.0,0.0,0,142.31,0.8109999999999999
14600,2020/05/21,22:39,-1.04985,-0.1481309999999999,339.33564,15.36,6.315,-3.365,26.43,1.7,310.2,815.1439999999999,0.0,0.0,0.0,0,111.08,0.8640000000000001
14601,2020/12/17,07:09,11.0587,0.375268,119.11807,2.053,-3.217,-13.817,25.95,2.7,254.8,813.2360000000001,0.0,0.0,0.0,0,46.79,0.1989999999999999
14602,2020/12/06,04:58,-1.42619,-0.192569,99.95291,7.409,-0.27,-14.07,17.43,5.2,282.2,820.301,0.0,0.0,0.0,2,44.75,0.176
14603,2020/10/31,05:10,-1.60063,-0.251824,95.85056,9.97,2.0340000000000003,-9.066,23.0,0.0,0.0,816.301,0.0,0.0,0.0,7,54.19,-0.136
14604,2020/04/29,02:32,-0.863928,-0.30663,41.57648,5.593999999999999,1.954,-2.346,55.28,0.95,288.3,824.319,0.0,0.0,0.0,3,70.33,1.007
14605,2020/08/02,18:59,37.4872,0.276511,291.57391,23.86,13.779000000000002,7.209,34.35,2.95,308.2,821.205,0.0,0.0,0.2341,0,68.75,-0.069
14606,2020/06/16,08:04,520.8380000000001,458.481,89.55114,28.39,13.96,3.8,20.74,2.45,84.0,815.197,0.0,0.0,0.1835,7,137.88,0.302
